Stock_Symbol,Sector,Date,Open_Price,Close_Price,High_Price,Low_Price,Volume,Sentiment_Score,Sentiment_Label,Institutional_Buy_pct,Retail_Buy_pct,Foreign_Buy_pct,Volatility_pct,Daily_Return_pct
TCS,IT,2023-07-26,1220.31,1233.78,1238.92,1219.81,1067068,0.122,Neutral,46.4,12.21,23.31,1.566,1.104
TCS,IT,2023-07-27,1199.09,1203.98,1207.65,1189.27,745537,-0.701,Negative,30.14,42.22,14.81,1.533,0.408
TCS,IT,2023-07-28,1209.93,1231.81,1238.14,1208.02,1249036,-0.519,Negative,30.32,58.88,28.47,2.489,1.808
TCS,IT,2023-07-29,1208.39,1232.84,1233.47,1197.54,1257728,0.815,Positive,33.48,12.31,61.55,2.973,2.023
TCS,IT,2023-07-30,1219.29,1230.87,1243.23,1215.03,1827813,-0.829,Negative,12.05,25.55,51.3,2.313,0.95
TCS,IT,2023-07-31,1232.19,1242.85,1246.59,1218.36,449293,-0.396,Negative,8.81,44.63,22.98,2.291,0.865
TCS,IT,2023-08-01,1237.47,1235.52,1252.2,1222.27,81170,0.625,Positive,52.75,60.79,62.54,2.419,-0.158
TCS,IT,2023-08-02,1202.82,1222.31,1231.24,1196.27,264338,-0.9,Negative,18.13,3.66,30.36,2.907,1.62
TCS,IT,2023-08-03,1195.92,1209.67,1209.91,1181.83,769261,-0.646,Negative,7.72,21.51,19.23,2.348,1.15
TCS,IT,2023-08-04,1208.45,1204.28,1209.96,1197.96,1238624,-0.8,Negative,1.24,25.07,59.91,0.993,-0.345
TCS,IT,2023-08-05,1211.14,1200.9,1212.88,1189.55,1111170,0.077,Neutral,61.42,6.56,21.28,1.926,-0.845
TCS,IT,2023-08-06,1227.54,1237.43,1245.19,1216.42,1660011,-0.147,Neutral,67.84,0.82,41.78,2.344,0.806
TCS,IT,2023-08-07,1231.55,1216.57,1232.69,1209.48,1568083,-0.088,Neutral,24.18,27.5,58.75,1.885,-1.216
TCS,IT,2023-08-08,1219.6,1211.47,1228.4,1204.15,112620,0.334,Positive,37.46,38.42,18.01,1.988,-0.667
TCS,IT,2023-08-09,1182.97,1171.61,1190.27,1163.02,1151441,0.109,Neutral,56.07,35.48,6.96,2.304,-0.96
TCS,IT,2023-08-10,1202.52,1197.76,1210.43,1197.68,1691762,0.137,Neutral,39.71,62.84,20.52,1.06,-0.396
TCS,IT,2023-08-11,1225.8,1219.34,1226.73,1212.35,998158,-0.897,Negative,51.59,4.68,65.93,1.173,-0.527
TCS,IT,2023-08-12,1206.36,1195.18,1208.65,1190.16,754312,-0.301,Negative,21.67,11.35,4.18,1.533,-0.927
TCS,IT,2023-08-13,1237.94,1227.15,1244.31,1217.29,293491,0.128,Neutral,7.74,23.16,47.91,2.183,-0.872
TCS,IT,2023-08-14,1229.79,1234.03,1237.96,1224.52,1952981,0.981,Positive,64.03,7.9,3.75,1.093,0.345
TCS,IT,2023-08-15,1222.86,1233.96,1235.26,1222.32,205875,-0.061,Neutral,41.21,3.51,51.46,1.058,0.908
TCS,IT,2023-08-16,1235.6,1211.02,1241.8,1202.17,704240,-0.971,Negative,5.64,46.86,60.4,3.207,-1.989
TCS,IT,2023-08-17,1208.63,1197.72,1213.52,1188.37,1173101,-0.398,Negative,23.68,16.26,54.29,2.081,-0.903
TCS,IT,2023-08-18,1227.53,1237.7,1245.87,1214.27,1115036,0.821,Positive,41.73,22.44,59.71,2.574,0.828
TCS,IT,2023-08-19,1233.44,1235.17,1239.89,1232.04,1084538,-0.991,Negative,19.39,32.49,11.7,0.636,0.14
TCS,IT,2023-08-20,1209.26,1186.69,1215.75,1185.14,71584,0.734,Positive,40.62,26.22,30.44,2.531,-1.866
TCS,IT,2023-08-21,1206.92,1227.59,1232.64,1194.81,1183323,-0.903,Negative,13.0,30.48,35.08,3.134,1.713
TCS,IT,2023-08-22,1229.4,1253.42,1268.3,1226.17,497528,-0.058,Neutral,17.75,39.31,22.24,3.427,1.954
TCS,IT,2023-08-23,1205.29,1204.65,1210.31,1190.96,1865332,-0.233,Negative,43.4,3.16,27.13,1.605,-0.053
TCS,IT,2023-08-24,1205.18,1229.3,1235.01,1199.0,442338,0.592,Positive,37.06,69.57,5.25,2.988,2.001
TCS,IT,2023-08-25,1220.11,1195.88,1223.39,1190.62,522565,0.67,Positive,13.3,54.45,9.91,2.686,-1.986
TCS,IT,2023-08-26,1219.96,1200.52,1231.73,1192.0,1897255,0.294,Positive,56.47,37.98,0.61,3.257,-1.593
TCS,IT,2023-08-27,1214.12,1237.95,1240.82,1206.95,1482460,-0.564,Negative,17.89,1.13,44.19,2.79,1.963
TCS,IT,2023-08-28,1231.98,1221.94,1242.93,1220.97,724545,0.089,Neutral,11.0,34.86,31.78,1.782,-0.815
TCS,IT,2023-08-29,1183.13,1163.82,1187.9,1159.51,1473960,-0.846,Negative,43.32,9.12,42.88,2.4,-1.632
TCS,IT,2023-08-30,1191.13,1192.4,1197.21,1188.77,122223,0.653,Positive,27.98,16.96,50.2,0.709,0.107
TCS,IT,2023-08-31,1234.87,1224.51,1243.21,1223.65,869818,-0.507,Negative,48.61,32.9,36.3,1.584,-0.839
TCS,IT,2023-09-01,1206.78,1198.9,1212.15,1195.56,416525,0.986,Positive,54.78,55.92,21.54,1.375,-0.653
TCS,IT,2023-09-02,1190.37,1210.48,1214.26,1176.5,1664947,0.151,Neutral,19.03,54.86,10.59,3.172,1.689
TCS,IT,2023-09-03,1214.44,1233.19,1238.26,1208.32,923914,0.836,Positive,6.78,53.99,63.45,2.465,1.544
TCS,IT,2023-09-04,1234.64,1214.22,1236.68,1209.27,1726954,-0.762,Negative,40.94,43.89,33.04,2.22,-1.654
TCS,IT,2023-09-05,1234.23,1257.17,1261.8,1227.35,1285846,-0.578,Negative,11.81,35.66,11.67,2.791,1.859
TCS,IT,2023-09-06,1216.49,1217.27,1224.17,1214.32,1675199,0.755,Positive,19.35,47.98,27.75,0.81,0.064
TCS,IT,2023-09-07,1194.28,1198.16,1200.36,1193.37,629632,0.842,Positive,12.61,9.95,22.11,0.585,0.325
TCS,IT,2023-09-08,1214.94,1211.88,1218.33,1209.73,838541,0.582,Positive,5.04,30.1,37.75,0.708,-0.252
TCS,IT,2023-09-09,1215.78,1213.01,1226.95,1204.32,409498,-0.666,Negative,44.01,34.95,51.68,1.861,-0.228
TCS,IT,2023-09-10,1206.73,1193.53,1216.63,1188.64,91264,0.455,Positive,10.99,57.79,36.24,2.319,-1.094
TCS,IT,2023-09-11,1220.95,1229.59,1230.08,1206.98,62337,0.213,Positive,51.62,4.67,56.69,1.892,0.708
TCS,IT,2023-09-12,1232.46,1247.66,1256.42,1224.55,317774,0.584,Positive,16.77,12.0,29.35,2.586,1.233
TCS,IT,2023-09-13,1205.43,1217.8,1223.85,1202.89,11482,0.354,Positive,7.51,26.31,15.69,1.739,1.026
TCS,IT,2023-09-14,1232.51,1251.28,1255.74,1227.9,1683824,-0.208,Negative,62.71,19.89,31.24,2.259,1.523
TCS,IT,2023-09-15,1186.41,1184.12,1192.44,1179.04,1176011,0.344,Positive,50.2,17.51,34.06,1.129,-0.193
TCS,IT,2023-09-16,1238.55,1233.77,1248.42,1230.13,1626130,-0.967,Negative,28.42,64.87,40.83,1.477,-0.386
TCS,IT,2023-09-17,1184.28,1175.35,1193.66,1174.54,1348252,0.904,Positive,38.3,49.35,13.52,1.614,-0.754
TCS,IT,2023-09-18,1206.23,1194.56,1211.71,1188.17,81813,0.858,Positive,51.88,59.83,9.17,1.952,-0.967
TCS,IT,2023-09-19,1226.07,1231.32,1231.38,1219.39,1192882,-0.133,Neutral,50.83,18.33,38.06,0.978,0.428
TCS,IT,2023-09-20,1238.42,1260.03,1274.82,1228.46,1660539,0.831,Positive,22.82,20.83,32.5,3.743,1.745
TCS,IT,2023-09-21,1188.38,1196.21,1209.59,1183.7,79962,-0.363,Negative,65.92,45.65,68.83,2.179,0.659
TCS,IT,2023-09-22,1199.68,1176.35,1211.99,1161.91,77389,-0.464,Negative,52.88,61.93,38.35,4.174,-1.945
TCS,IT,2023-09-23,1189.64,1205.71,1206.84,1181.02,932345,0.695,Positive,5.42,67.71,11.07,2.17,1.351
TCS,IT,2023-09-24,1237.0,1231.75,1247.89,1226.9,1098515,0.541,Positive,69.25,59.6,66.75,1.697,-0.424
TCS,IT,2023-09-25,1188.63,1209.92,1214.69,1185.08,250421,0.578,Positive,7.9,69.4,34.68,2.491,1.791
TCS,IT,2023-09-26,1186.25,1189.94,1196.38,1171.95,1664452,-0.679,Negative,50.65,49.03,62.96,2.059,0.311
TCS,IT,2023-09-27,1206.86,1217.92,1224.36,1202.48,287452,-0.779,Negative,22.11,58.28,34.48,1.813,0.916
TCS,IT,2023-09-28,1196.32,1206.36,1219.38,1187.24,786871,0.31,Positive,59.0,9.67,63.98,2.687,0.839
TCS,IT,2023-09-29,1233.33,1248.79,1259.83,1232.74,1923956,-0.677,Negative,34.26,28.59,25.71,2.196,1.254
TCS,IT,2023-09-30,1200.11,1198.42,1209.38,1194.35,1503779,-0.444,Negative,59.31,62.85,55.98,1.252,-0.141
TCS,IT,2023-10-01,1200.19,1198.42,1202.06,1198.32,1932595,-0.66,Negative,59.62,33.73,26.16,0.312,-0.147
TCS,IT,2023-10-02,1185.41,1172.96,1200.07,1160.15,1374552,-0.828,Negative,31.54,18.11,35.88,3.368,-1.05
TCS,IT,2023-10-03,1200.52,1205.59,1211.61,1193.27,70428,-0.817,Negative,68.77,66.36,63.52,1.528,0.422
TCS,IT,2023-10-04,1207.55,1184.35,1215.96,1180.12,424827,0.997,Positive,62.37,46.0,16.6,2.968,-1.921
TCS,IT,2023-10-05,1204.31,1187.18,1215.42,1177.58,946060,0.763,Positive,31.75,16.36,40.06,3.142,-1.422
TCS,IT,2023-10-06,1201.06,1186.82,1214.2,1180.23,1802943,-0.632,Negative,7.83,49.6,16.13,2.828,-1.186
TCS,IT,2023-10-07,1205.45,1190.05,1209.23,1176.59,1822891,0.65,Positive,29.66,52.13,36.43,2.708,-1.278
TCS,IT,2023-10-08,1200.92,1224.43,1235.39,1186.63,611694,-0.606,Negative,1.16,67.91,54.1,4.06,1.958
TCS,IT,2023-10-09,1217.12,1221.06,1233.04,1216.53,1065685,0.563,Positive,49.81,5.54,41.97,1.356,0.324
TCS,IT,2023-10-10,1230.77,1230.5,1240.49,1223.92,58774,-0.011,Neutral,61.63,22.28,51.29,1.346,-0.022
TCS,IT,2023-10-11,1197.28,1207.29,1207.69,1187.85,360308,-0.112,Neutral,4.44,29.13,55.43,1.657,0.836
TCS,IT,2023-10-12,1222.11,1238.71,1244.78,1212.63,1991663,-0.625,Negative,63.44,42.21,9.0,2.631,1.358
TCS,IT,2023-10-13,1192.18,1204.26,1218.77,1191.92,800805,-0.191,Neutral,31.11,26.5,10.01,2.252,1.013
TCS,IT,2023-10-14,1186.48,1186.16,1190.65,1181.96,1498832,-0.206,Negative,6.06,12.15,63.27,0.732,-0.027
TCS,IT,2023-10-15,1215.42,1227.94,1233.27,1208.95,1462216,-0.776,Negative,15.14,9.74,69.0,2.001,1.03
TCS,IT,2023-10-16,1205.5,1218.25,1232.15,1203.25,427291,0.498,Positive,15.91,20.27,31.63,2.397,1.058
TCS,IT,2023-10-17,1190.32,1178.4,1204.3,1171.01,76863,-0.03,Neutral,23.98,19.69,28.18,2.797,-1.001
TCS,IT,2023-10-18,1205.12,1223.43,1228.18,1194.47,1489426,0.211,Positive,58.12,41.22,13.16,2.797,1.519
TCS,IT,2023-10-19,1204.5,1184.38,1206.5,1170.41,919975,0.952,Positive,57.95,36.11,3.09,2.996,-1.67
TCS,IT,2023-10-20,1235.36,1236.03,1247.94,1231.6,1179453,-0.318,Negative,58.37,9.62,18.65,1.323,0.054
TCS,IT,2023-10-21,1240.7,1239.7,1241.22,1225.16,690706,-0.86,Negative,11.49,25.37,26.07,1.294,-0.081
TCS,IT,2023-10-22,1187.99,1168.92,1201.88,1162.09,1461412,0.352,Positive,18.1,45.24,28.86,3.349,-1.605
TCS,IT,2023-10-23,1208.04,1229.31,1236.83,1193.72,763677,-0.31,Negative,0.04,32.89,65.1,3.569,1.761
TCS,IT,2023-10-24,1238.45,1262.83,1277.81,1225.72,451623,0.75,Positive,47.44,53.86,19.41,4.206,1.969
TCS,IT,2023-10-25,1240.22,1234.48,1246.33,1220.81,1306303,0.384,Positive,0.21,49.31,66.62,2.058,-0.463
TCS,IT,2023-10-26,1200.2,1204.63,1206.47,1197.38,1577924,0.707,Positive,12.13,49.4,6.95,0.757,0.369
TCS,IT,2023-10-27,1223.5,1199.63,1227.99,1196.27,1757336,0.291,Positive,49.54,60.46,36.31,2.593,-1.951
TCS,IT,2023-10-28,1222.28,1201.16,1223.72,1187.87,1892304,-0.272,Negative,6.1,23.18,67.54,2.933,-1.728
TCS,IT,2023-10-29,1188.9,1202.12,1209.19,1186.51,903650,0.861,Positive,49.02,42.25,15.22,1.908,1.112
TCS,IT,2023-10-30,1209.05,1211.82,1217.82,1200.42,1403718,-0.459,Negative,51.43,28.81,10.88,1.439,0.229
TCS,IT,2023-10-31,1213.46,1196.6,1225.78,1189.31,1259365,-0.743,Negative,20.88,22.24,21.64,3.005,-1.389
TCS,IT,2023-11-01,1206.82,1215.26,1223.79,1201.78,463461,0.024,Neutral,67.05,49.11,58.59,1.824,0.699
TCS,IT,2023-11-02,1229.68,1217.14,1229.87,1215.06,367414,0.301,Positive,50.1,5.23,33.78,1.204,-1.02
TCS,IT,2023-11-03,1236.38,1260.86,1272.99,1232.4,823164,0.766,Positive,49.57,69.72,10.95,3.283,1.98
TCS,IT,2023-11-04,1223.1,1215.3,1234.29,1201.58,835405,-0.31,Negative,20.38,66.52,30.18,2.674,-0.638
TCS,IT,2023-11-05,1198.01,1205.56,1218.8,1196.25,1853509,-0.038,Neutral,19.95,48.67,63.28,1.882,0.63
TCS,IT,2023-11-06,1181.96,1185.96,1189.61,1169.05,99068,-0.018,Neutral,60.6,66.42,51.36,1.739,0.338
TCS,IT,2023-11-07,1218.89,1194.07,1233.15,1194.06,586138,0.49,Positive,43.09,6.13,44.04,3.207,-2.036
TCS,IT,2023-11-08,1184.17,1204.51,1214.11,1176.33,1939710,0.914,Positive,32.78,21.78,61.57,3.19,1.718
TCS,IT,2023-11-09,1190.41,1206.29,1218.37,1189.47,1105196,0.803,Positive,9.96,43.63,8.31,2.428,1.334
TCS,IT,2023-11-10,1183.35,1186.15,1195.93,1174.65,583254,0.872,Positive,67.32,36.46,47.41,1.798,0.237
TCS,IT,2023-11-11,1230.35,1219.24,1232.85,1204.28,1222470,0.064,Neutral,20.1,62.23,4.94,2.322,-0.903
TCS,IT,2023-11-12,1197.58,1206.58,1215.22,1194.32,967094,-0.185,Neutral,42.06,1.92,50.72,1.745,0.752
TCS,IT,2023-11-13,1228.21,1243.37,1254.25,1219.89,1646880,-0.099,Neutral,40.59,7.45,29.03,2.798,1.234
TCS,IT,2023-11-14,1221.73,1243.8,1251.9,1216.68,1953637,0.818,Positive,43.17,13.48,62.74,2.883,1.806
TCS,IT,2023-11-15,1222.44,1208.74,1223.3,1197.25,16627,-0.718,Negative,13.66,63.35,10.49,2.131,-1.121
TCS,IT,2023-11-16,1187.37,1181.48,1188.71,1178.81,1079200,0.54,Positive,42.32,67.97,5.84,0.834,-0.496
TCS,IT,2023-11-17,1196.24,1177.78,1211.07,1174.21,1127210,0.27,Positive,68.74,15.94,43.9,3.081,-1.543
TCS,IT,2023-11-18,1201.47,1212.01,1220.39,1189.21,1758268,0.434,Positive,37.88,32.9,60.91,2.595,0.877
TCS,IT,2023-11-19,1233.19,1226.99,1243.21,1215.64,1095024,0.797,Positive,16.28,11.18,46.5,2.236,-0.503
TCS,IT,2023-11-20,1216.08,1236.39,1244.17,1210.24,524376,0.078,Neutral,37.69,25.99,27.93,2.79,1.67
TCS,IT,2023-11-21,1196.79,1202.9,1217.07,1195.5,819127,0.64,Positive,54.58,52.12,19.0,1.802,0.511
TCS,IT,2023-11-22,1238.92,1232.03,1251.89,1218.65,1525291,-0.287,Negative,48.41,51.58,9.83,2.683,-0.556
TCS,IT,2023-11-23,1234.64,1211.14,1236.42,1205.93,580804,-0.107,Neutral,35.66,37.47,11.52,2.47,-1.903
TCS,IT,2023-11-24,1232.19,1209.22,1246.73,1198.92,1083053,0.11,Neutral,33.87,39.37,9.33,3.88,-1.864
TCS,IT,2023-11-25,1237.18,1244.27,1253.33,1232.73,412893,-0.578,Negative,17.82,22.11,53.21,1.665,0.573
TCS,IT,2023-11-26,1238.48,1250.24,1261.16,1226.53,1620591,0.6,Positive,59.08,8.04,54.29,2.796,0.95
TCS,IT,2023-11-27,1223.08,1209.08,1227.93,1199.23,1955293,-0.029,Neutral,55.46,5.33,10.29,2.347,-1.145
TCS,IT,2023-11-28,1185.16,1193.77,1194.96,1182.36,490647,0.882,Positive,58.02,69.26,13.64,1.063,0.726
TCS,IT,2023-11-29,1197.98,1209.13,1218.64,1195.34,741896,-0.401,Negative,0.64,30.27,39.66,1.945,0.931
TCS,IT,2023-11-30,1215.24,1212.15,1219.69,1208.44,869356,0.973,Positive,20.15,59.48,33.07,0.926,-0.254
TCS,IT,2023-12-01,1227.94,1252.69,1253.22,1222.42,1672120,-0.861,Negative,10.5,45.55,25.26,2.508,2.016
TCS,IT,2023-12-02,1228.11,1232.22,1232.78,1220.03,1706736,-0.735,Negative,34.01,42.14,55.96,1.038,0.335
TCS,IT,2023-12-03,1185.29,1187.74,1191.3,1174.86,307369,0.298,Positive,40.66,25.33,10.97,1.387,0.207
TCS,IT,2023-12-04,1205.06,1194.63,1217.65,1192.79,703658,-0.81,Negative,18.06,2.09,68.77,2.063,-0.866
TCS,IT,2023-12-05,1220.97,1208.53,1225.43,1201.88,1792067,0.303,Positive,18.65,42.82,42.87,1.929,-1.019
TCS,IT,2023-12-06,1218.72,1227.67,1240.99,1205.34,223452,-0.959,Negative,13.14,53.65,63.45,2.925,0.734
TCS,IT,2023-12-07,1186.67,1185.4,1187.9,1181.92,1474800,0.079,Neutral,17.13,47.57,69.96,0.504,-0.107
TCS,IT,2023-12-08,1230.59,1250.77,1256.63,1224.36,1245832,-0.162,Neutral,52.14,30.42,37.42,2.622,1.64
TCS,IT,2023-12-09,1182.57,1189.01,1192.63,1168.5,405242,0.667,Positive,41.66,20.09,66.19,2.04,0.545
TCS,IT,2023-12-10,1208.32,1207.8,1219.18,1195.3,998486,-0.783,Negative,8.62,54.16,53.93,1.976,-0.043
TCS,IT,2023-12-11,1203.32,1186.49,1211.33,1177.36,419745,0.427,Positive,49.67,43.77,14.77,2.823,-1.399
TCS,IT,2023-12-12,1197.05,1184.81,1198.49,1170.45,481649,0.396,Positive,37.33,6.46,14.44,2.342,-1.023
TCS,IT,2023-12-13,1201.33,1203.06,1212.63,1190.43,1831388,0.781,Positive,52.4,57.21,55.75,1.848,0.144
TCS,IT,2023-12-14,1218.47,1227.42,1230.74,1209.9,1160634,0.409,Positive,1.66,40.43,33.41,1.71,0.735
TCS,IT,2023-12-15,1230.05,1234.58,1238.8,1215.96,397137,-0.13,Neutral,53.28,10.47,54.29,1.857,0.368
TCS,IT,2023-12-16,1227.25,1229.94,1243.8,1225.32,266043,-0.474,Negative,8.99,65.63,59.15,1.506,0.219
TCS,IT,2023-12-17,1239.33,1219.83,1242.82,1217.58,473023,-0.975,Negative,53.39,41.33,11.35,2.037,-1.573
TCS,IT,2023-12-18,1229.52,1251.63,1258.87,1216.38,1949345,-0.044,Neutral,65.6,33.43,43.0,3.456,1.798
TCS,IT,2023-12-19,1237.59,1253.42,1263.23,1236.3,1966031,-0.039,Neutral,18.24,69.87,53.75,2.176,1.279
TCS,IT,2023-12-20,1220.04,1199.25,1229.69,1184.3,1633512,0.541,Positive,38.26,50.92,24.47,3.72,-1.704
TCS,IT,2023-12-21,1216.77,1198.17,1223.63,1192.16,381594,0.733,Positive,10.34,29.77,66.61,2.586,-1.529
TCS,IT,2023-12-22,1216.93,1204.18,1228.66,1191.18,1318252,-0.442,Negative,23.96,6.69,36.25,3.08,-1.048
TCS,IT,2023-12-23,1237.17,1245.56,1248.01,1229.6,1853740,0.024,Neutral,40.9,55.67,19.12,1.488,0.678
TCS,IT,2023-12-24,1187.39,1184.71,1190.92,1172.59,365447,0.366,Positive,43.52,44.28,1.73,1.544,-0.226
TCS,IT,2023-12-25,1229.31,1253.32,1262.22,1226.81,1938321,0.589,Positive,61.87,30.13,18.12,2.88,1.953
TCS,IT,2023-12-26,1227.71,1204.12,1234.18,1198.99,805114,0.483,Positive,67.48,65.04,32.06,2.866,-1.921
TCS,IT,2023-12-27,1224.26,1245.99,1253.01,1221.69,1388842,0.924,Positive,27.46,29.23,6.63,2.558,1.775
TCS,IT,2023-12-28,1240.99,1258.19,1265.88,1234.3,439198,-0.228,Negative,22.45,19.15,12.08,2.545,1.386
TCS,IT,2023-12-29,1232.61,1218.1,1235.74,1213.26,673016,-0.676,Negative,46.36,36.9,19.97,1.824,-1.177
TCS,IT,2023-12-30,1217.06,1213.16,1219.82,1212.28,1222751,-0.858,Negative,33.09,38.45,3.2,0.62,-0.32
TCS,IT,2023-12-31,1220.54,1232.64,1244.87,1212.85,805472,0.974,Positive,15.93,30.02,67.57,2.623,0.991
TCS,IT,2024-01-01,1181.5,1192.18,1200.48,1171.52,1092963,0.082,Neutral,53.82,44.94,54.76,2.451,0.904
TCS,IT,2024-01-02,1193.31,1204.13,1209.0,1178.6,284389,0.454,Positive,31.15,28.87,48.53,2.548,0.907
TCS,IT,2024-01-03,1215.22,1199.56,1228.35,1186.17,312114,0.719,Positive,40.12,2.67,34.71,3.471,-1.289
TCS,IT,2024-01-04,1228.55,1252.36,1255.3,1223.69,1274482,0.824,Positive,49.71,11.44,8.6,2.573,1.938
TCS,IT,2024-01-05,1213.9,1216.72,1217.49,1207.89,1539175,-0.424,Negative,17.36,24.97,31.78,0.791,0.232
TCS,IT,2024-01-06,1197.7,1220.92,1235.1,1185.94,1598888,-0.894,Negative,3.94,55.2,61.07,4.105,1.939
TCS,IT,2024-01-07,1189.55,1209.47,1221.83,1189.09,1319482,0.891,Positive,62.28,44.51,31.81,2.752,1.675
TCS,IT,2024-01-08,1207.29,1190.48,1214.78,1181.75,1134389,-0.844,Negative,24.58,47.41,2.66,2.736,-1.392
TCS,IT,2024-01-09,1184.48,1174.54,1198.86,1163.2,1211439,0.201,Positive,8.29,42.76,69.07,3.011,-0.839
TCS,IT,2024-01-10,1219.37,1220.93,1222.66,1206.48,194080,0.463,Positive,66.41,19.68,47.27,1.327,0.128
TCS,IT,2024-01-11,1206.96,1223.61,1224.1,1206.78,1246826,0.536,Positive,1.2,35.04,32.55,1.435,1.379
TCS,IT,2024-01-12,1191.36,1177.42,1200.5,1172.74,169003,-0.625,Negative,63.35,39.86,51.69,2.33,-1.17
TCS,IT,2024-01-13,1238.1,1237.36,1238.92,1236.51,1069997,0.452,Positive,9.85,49.03,32.12,0.195,-0.06
TCS,IT,2024-01-14,1231.13,1249.4,1257.84,1217.04,1946348,-0.588,Negative,14.94,6.14,58.87,3.314,1.484
TCS,IT,2024-01-15,1223.68,1227.76,1241.42,1222.35,277200,0.034,Neutral,14.46,3.15,3.09,1.558,0.333
TCS,IT,2024-01-16,1181.67,1183.36,1183.46,1169.9,1187699,-0.479,Negative,8.27,49.68,25.88,1.148,0.143
TCS,IT,2024-01-17,1225.78,1247.09,1257.61,1221.22,1435716,0.719,Positive,53.71,35.05,48.21,2.969,1.738
TCS,IT,2024-01-18,1238.65,1251.67,1262.74,1228.86,1606600,0.702,Positive,46.96,49.61,48.93,2.735,1.051
TCS,IT,2024-01-19,1229.2,1242.86,1248.06,1218.21,1648590,0.227,Positive,33.65,39.89,15.11,2.428,1.111
TCS,IT,2024-01-20,1211.1,1203.72,1219.91,1195.96,757124,-0.71,Negative,29.2,18.88,63.63,1.978,-0.609
TCS,IT,2024-01-21,1204.74,1206.37,1217.6,1193.82,1115753,-0.832,Negative,53.43,26.94,45.85,1.974,0.135
TCS,IT,2024-01-22,1189.37,1171.85,1195.83,1166.43,925345,0.004,Neutral,3.8,25.81,60.78,2.472,-1.473
TCS,IT,2024-01-23,1186.43,1192.69,1200.81,1184.09,1283373,-0.083,Neutral,25.39,37.32,5.12,1.409,0.528
TCS,IT,2024-01-24,1234.0,1247.26,1261.75,1221.66,874223,0.612,Positive,19.07,0.83,34.84,3.249,1.075
TCS,IT,2024-01-25,1185.4,1203.11,1209.61,1172.71,612736,0.772,Positive,62.4,11.04,1.05,3.113,1.494
TCS,IT,2024-01-26,1189.91,1171.33,1190.83,1169.22,695589,-0.622,Negative,56.38,6.86,52.74,1.816,-1.561
TCS,IT,2024-01-27,1209.24,1227.01,1238.65,1200.73,1234414,0.75,Positive,50.19,28.74,31.63,3.136,1.47
TCS,IT,2024-01-28,1185.59,1166.95,1191.5,1157.24,78006,-0.791,Negative,34.07,53.88,43.51,2.89,-1.572
TCS,IT,2024-01-29,1186.72,1195.85,1198.96,1171.76,439698,-0.297,Negative,38.92,18.49,38.91,2.292,0.769
TCS,IT,2024-01-30,1198.77,1209.8,1221.84,1195.31,1462175,0.007,Neutral,45.45,4.94,44.25,2.213,0.92
TCS,IT,2024-01-31,1209.07,1218.56,1230.17,1209.06,573212,-0.22,Negative,62.97,57.12,0.64,1.746,0.785
TCS,IT,2024-02-01,1198.81,1216.17,1218.12,1193.65,910036,0.309,Positive,30.98,45.63,3.6,2.041,1.448
TCS,IT,2024-02-02,1212.67,1198.12,1223.45,1188.27,715175,-0.393,Negative,6.14,40.92,15.52,2.901,-1.2
TCS,IT,2024-02-03,1194.49,1190.26,1201.09,1176.66,646272,0.604,Positive,5.54,14.62,47.0,2.045,-0.354
TCS,IT,2024-02-04,1196.67,1217.06,1231.85,1189.17,1800896,0.818,Positive,64.37,12.86,0.76,3.567,1.704
TCS,IT,2024-02-05,1209.31,1198.18,1214.83,1191.55,1402820,0.904,Positive,51.69,19.8,65.57,1.925,-0.92
TCS,IT,2024-02-06,1221.86,1201.11,1232.61,1188.96,1980924,0.842,Positive,53.06,58.49,32.69,3.572,-1.698
TCS,IT,2024-02-07,1194.1,1172.08,1201.61,1161.85,1143780,-0.317,Negative,41.34,38.26,3.58,3.33,-1.844
TCS,IT,2024-02-08,1236.2,1256.79,1261.86,1230.2,1028345,0.981,Positive,67.02,31.11,19.3,2.561,1.666
TCS,IT,2024-02-09,1210.27,1203.41,1222.94,1194.66,569277,-0.166,Neutral,15.91,36.52,57.53,2.337,-0.567
TCS,IT,2024-02-10,1198.06,1218.73,1232.79,1186.08,632280,-0.902,Negative,55.55,21.19,51.92,3.899,1.725
TCS,IT,2024-02-11,1191.83,1187.41,1199.02,1178.24,1865541,0.95,Positive,14.09,62.67,6.42,1.744,-0.371
TCS,IT,2024-02-12,1200.21,1210.23,1216.0,1185.61,173670,0.402,Positive,28.03,44.01,59.74,2.532,0.835
TCS,IT,2024-02-13,1235.53,1239.17,1248.67,1228.25,700617,0.509,Positive,50.25,46.59,61.5,1.653,0.295
TCS,IT,2024-02-14,1227.27,1209.8,1232.98,1209.76,100986,-0.909,Negative,13.18,42.4,39.51,1.892,-1.423
TCS,IT,2024-02-15,1192.6,1189.45,1203.82,1179.31,1863302,0.034,Neutral,36.16,32.31,15.96,2.055,-0.264
TCS,IT,2024-02-16,1218.9,1230.53,1241.88,1208.95,1233245,-0.787,Negative,45.15,44.46,31.18,2.702,0.954
TCS,IT,2024-02-17,1203.88,1180.58,1214.27,1179.57,1048371,-0.881,Negative,55.92,47.13,62.1,2.882,-1.935
TCS,IT,2024-02-18,1226.26,1246.04,1247.61,1211.35,806149,0.83,Positive,8.26,8.92,2.89,2.957,1.613
